customer_id,city,repeat_customer,avg_rating
C04925,Warangal,Yes,1
C04926,Warangal,Yes,3
C04927,Chennai,Yes,3
C04928,Warangal,No,3
C04929,Vijayawada,No,1
C04930,Guntur,Yes,3
C04931,Mumbai,Yes,4
C04932,Vizag,Yes,3
C04933,Chennai,Yes,3
C04934,Vijayawada,Yes,5
C04935,Chennai,Yes,1
C04936,Vijayawada,Yes,4
C04937,Warangal,Yes,4
C04938,Warangal,No,5
C04939,Pune,Yes,3
C04940,Hyderabad,No,4
C04941,Chennai,Yes,2
C04942,Pune,Yes,5
C04943,Mumbai,No,3
C04944,Pune,Yes,4
C04945,Bangalore,No,2
C04946,Warangal,Yes,5
C04947,Bangalore,Yes,4
C04948,Chennai,Yes,2
C04949,Vizag,Yes,3
C04950,Vizag,No,3
C04951,Mumbai,No,3
C04952,Pune,No,3
C04953,Vizag,Yes,5
C04954,Vijayawada,Yes,4
C04955,Vijayawada,Yes,5
C04956,Mumbai,Yes,4
C04957,Guntur,No,4
C04958,Warangal,Yes,4
C04959,Pune,Yes,3
C04960,Chennai,Yes,4
C04961,Delhi,No,4
C04962,Delhi,No,5
C04963,Delhi,Yes,4
C04964,Vizag,Yes,5
C04965,Guntur,Yes,4
C04966,Guntur,Yes,4
C04967,Pune,No,4
C04968,Pune,Yes,3
C04969,Guntur,Yes,2
C04970,Mumbai,Yes,4
C04971,Pune,Yes,5
C04972,Mumbai,No,3
C04973,Bangalore,Yes,5
C04974,Vijayawada,Yes,3
C04975,Warangal,No,4
C04976,Pune,Yes,3
C04977,Guntur,No,2
C04978,Vijayawada,Yes,2
C04979,Vijayawada,Yes,3
C04980,Hyderabad,Yes,1
C04981,Guntur,Yes,2
C04982,Warangal,Yes,2
C04983,Guntur,Yes,1
C04984,Pune,Yes,3
C04985,Chennai,Yes,4
C04986,Bangalore,Yes,5
C04987,Mumbai,No,3
C04988,Chennai,Yes,2
C04989,Bangalore,Yes,4
C04990,Chennai,No,1
C04991,Mumbai,Yes,4
C04992,Vizag,Yes,2
C04993,Guntur,Yes,3
C04994,Chennai,Yes,2
C04995,Pune,Yes,3
C04996,Warangal,No,4
C04997,Delhi,No,2
C04998,Pune,Yes,5
C04999,Mumbai,Yes,3
C05000,Warangal,Yes,5
C05001,Pune,No,3
C05002,Vijayawada,Yes,3
C05003,Guntur,Yes,4
C05004,Warangal,Yes,2
C05005,Vijayawada,Yes,5
C05006,Pune,Yes,4
C05007,Bangalore,Yes,4
C05008,Hyderabad,No,3
C05009,Bangalore,Yes,4
C05010,Guntur,Yes,4
C05011,Warangal,No,4
C05012,Warangal,Yes,3
C05013,Guntur,Yes,5
C05014,Vijayawada,Yes,5
C05015,Hyderabad,Yes,5
C05016,Pune,Yes,4
C05017,Mumbai,No,4
C05018,Bangalore,No,2
C05019,Bangalore,Yes,5
C05020,Delhi,Yes,5
C05021,Hyderabad,Yes,1
C05022,Mumbai,Yes,3
C05023,Bangalore,Yes,5
C05024,Mumbai,Yes,2
C05025,Pune,Yes,3
C05026,Warangal,Yes,5
C05027,Mumbai,Yes,5
C05028,Bangalore,Yes,5
C05029,Vijayawada,Yes,2
C05030,Hyderabad,No,3
C05031,Guntur,Yes,4
C05032,Chennai,No,4
C05033,Vizag,No,3
C05034,Vizag,No,5
C05035,Chennai,Yes,5
C05036,Mumbai,No,3
C05037,Hyderabad,Yes,3
C05038,Mumbai,Yes,2
C05039,Guntur,Yes,4
C05040,Hyderabad,Yes,2
C05041,Chennai,Yes,4
C05042,Mumbai,Yes,4
C05043,Delhi,Yes,5
C05044,Bangalore,Yes,3
C05045,Vijayawada,Yes,4
C05046,Warangal,Yes,4
C05047,Vijayawada,No,4
C05048,Guntur,Yes,5
C05049,Mumbai,Yes,4
C05050,Pune,No,5
C05051,Hyderabad,Yes,3
C05052,Mumbai,Yes,4
C05053,Hyderabad,No,4
C05054,Warangal,No,5
C05055,Delhi,Yes,3
C05056,Vijayawada,Yes,2
C05057,Bangalore,No,4
C05058,Warangal,Yes,3
C05059,Warangal,Yes,4
C05060,Vijayawada,Yes,5
C05061,Warangal,Yes,5
C05062,Pune,No,3
C05063,Pune,No,3
C05064,Vizag,No,4
C05065,Vizag,Yes,4
C05066,Pune,Yes,4
C05067,Chennai,No,4
C05068,Delhi,Yes,4
C05069,Hyderabad,No,2
C05070,Delhi,No,4
C05071,Guntur,Yes,2
C05072,Warangal,Yes,1
C05073,Bangalore,Yes,4
C05074,Warangal,No,4
C05075,Delhi,Yes,4
C05076,Pune,No,3
C05077,Vijayawada,Yes,1
C05078,Guntur,Yes,3
C05079,Pune,Yes,4
C05080,Delhi,Yes,3
C05081,Vijayawada,No,4
C05082,Bangalore,Yes,4
C05083,Delhi,Yes,4
C05084,Hyderabad,No,5
C05085,Mumbai,Yes,5
C05086,Vijayawada,Yes,5
C05087,Delhi,Yes,4
C05088,Pune,Yes,3
C05089,Hyderabad,Yes,4
C05090,Chennai,No,4
C05091,Vijayawada,Yes,3
C05092,Hyderabad,Yes,4
C05093,Pune,Yes,4
C05094,Delhi,Yes,2
C05095,Warangal,Yes,4
C05096,Bangalore,Yes,2
C05097,Warangal,No,1
C05098,Mumbai,Yes,5
C05099,Hyderabad,Yes,4
C05100,Mumbai,Yes,4
C05101,Bangalore,No,3
C05102,Hyderabad,Yes,4
C05103,Vizag,Yes,3
C05104,Pune,Yes,4
C05105,Hyderabad,Yes,5
C05106,Pune,Yes,5
C05107,Warangal,No,2
C05108,Guntur,Yes,4
C05109,Vijayawada,Yes,5
C05110,Guntur,Yes,2
C05111,Delhi,Yes,2
C05112,Vijayawada,Yes,5
C05113,Vijayawada,No,4
C05114,Chennai,No,4
C05115,Vijayawada,No,2
C05116,Bangalore,No,4
C05117,Guntur,Yes,3
C05118,Warangal,Yes,4
C05119,Pune,Yes,4
C05120,Delhi,Yes,4
C05121,Vijayawada,No,4
C05122,Delhi,No,4
C05123,Warangal,No,4
C05124,Delhi,Yes,3
C05125,Warangal,Yes,3
C05126,Vijayawada,Yes,2
C05127,Warangal,Yes,4
C05128,Vijayawada,Yes,5
C05129,Chennai,Yes,4
C05130,Chennai,No,3
C05131,Warangal,No,3
C05132,Chennai,Yes,2
C05133,Pune,Yes,3
C05134,Pune,Yes,4
C05135,Chennai,Yes,3
C05136,Chennai,No,3
C05137,Vizag,Yes,2
C05138,Vizag,Yes,4
C05139,Vijayawada,Yes,4
C05140,Warangal,Yes,5
C05141,Mumbai,No,3
C05142,Mumbai,Yes,5
C05143,Chennai,No,4
C05144,Delhi,Yes,3
C05145,Chennai,No,3
C05146,Vizag,Yes,3
C05147,Vijayawada,Yes,4
C05148,Chennai,Yes,2
C05149,Guntur,Yes,5
C05150,Delhi,No,2
C05151,Guntur,Yes,4
C05152,Vijayawada,No,3
C05153,Vijayawada,Yes,4
C05154,Pune,No,5
C05155,Hyderabad,Yes,5
C05156,Guntur,No,1
C05157,Pune,No,3
C05158,Vizag,Yes,5
C05159,Bangalore,Yes,3
C05160,Delhi,Yes,4
C05161,Bangalore,Yes,5
C05162,Warangal,Yes,4
C05163,Vizag,Yes,2
C05164,Vizag,No,5
C05165,Bangalore,No,5
C05166,Guntur,No,4
C05167,Hyderabad,Yes,4
C05168,Guntur,No,5
C05169,Bangalore,Yes,5
C05170,Warangal,Yes,5
C05171,Guntur,Yes,4
C05172,Mumbai,No,4
C05173,Guntur,No,4
C05174,Vijayawada,Yes,3
C05175,Pune,No,4
C05176,Delhi,Yes,4
C05177,Guntur,No,5
C05178,Hyderabad,Yes,5
C05179,Hyderabad,Yes,3
C05180,Guntur,Yes,4
C05181,Chennai,Yes,4
C05182,Vizag,Yes,5
C05183,Guntur,Yes,1
C05184,Vizag,Yes,4
C05185,Mumbai,No,4
C05186,Bangalore,No,5
C05187,Mumbai,Yes,4
C05188,Guntur,No,4
C05189,Hyderabad,Yes,5
C05190,Chennai,No,4
C05191,Warangal,Yes,2
C05192,Vizag,Yes,3
C05193,Pune,Yes,5
C05194,Vizag,No,3
C05195,Vijayawada,Yes,4
C05196,Delhi,No,4
C05197,Guntur,Yes,5
C05198,Mumbai,Yes,4
C05199,Pune,Yes,4
C05200,Hyderabad,No,1
C05201,Hyderabad,Yes,4
C05202,Hyderabad,No,3
C05203,Warangal,Yes,5
C05204,Vijayawada,No,5
C05205,Hyderabad,Yes,3
C05206,Hyderabad,Yes,3
C05207,Guntur,Yes,4
C05208,Vijayawada,Yes,4
C05209,Chennai,Yes,4
C05210,Chennai,No,5
C05211,Vijayawada,Yes,5
C05212,Delhi,Yes,4
C05213,Warangal,Yes,3
C05214,Pune,Yes,4
C05215,Vizag,Yes,5
C05216,Guntur,Yes,4
C05217,Bangalore,No,4
C05218,Chennai,Yes,1
C05219,Vijayawada,No,5
C05220,Pune,Yes,4
C05221,Vijayawada,Yes,3
C05222,Vizag,Yes,3
C05223,Pune,No,2
C05224,Chennai,Yes,5
C05225,Hyderabad,No,4
C05226,Vijayawada,Yes,4
C05227,Bangalore,No,2
C05228,Chennai,Yes,3
C05229,Mumbai,Yes,4
C05230,Bangalore,Yes,3
C05231,Delhi,Yes,4
C05232,Warangal,Yes,3
C05233,Chennai,Yes,3
C05234,Hyderabad,No,4
C05235,Chennai,Yes,5
C05236,Vizag,Yes,3
C05237,Pune,Yes,4
C05238,Vijayawada,Yes,2
C05239,Pune,Yes,4
C05240,Pune,Yes,5
C05241,Chennai,No,1
C05242,Vizag,Yes,3
C05243,Vijayawada,Yes,2
C05244,Vijayawada,Yes,4
C05245,Pune,Yes,4
C05246,Delhi,Yes,2
C05247,Warangal,Yes,2
C05248,Vizag,Yes,5
C05249,Delhi,Yes,4
C05250,Guntur,No,4
C05251,Guntur,Yes,5
C05252,Bangalore,Yes,3
C05253,Pune,Yes,5
C05254,Vijayawada,Yes,5
C05255,Chennai,No,3
C05256,Vijayawada,Yes,4
C05257,Vijayawada,Yes,4
C05258,Hyderabad,No,5
C05259,Vijayawada,Yes,3
C05260,Bangalore,No,4
C05261,Delhi,No,5
C05262,Guntur,Yes,5
C05263,Vijayawada,Yes,5
C05264,Vijayawada,Yes,4
C05265,Hyderabad,Yes,5
C05266,Vizag,Yes,3
C05267,Chennai,Yes,4
C05268,Vizag,No,4
C05269,Chennai,Yes,4
C05270,Warangal,Yes,2
C05271,Vijayawada,Yes,4
C05272,Hyderabad,No,2
C05273,Mumbai,Yes,3
C05274,Pune,Yes,3
C05275,Guntur,No,5
C05276,Delhi,No,3
C05277,Guntur,No,5
C05278,Delhi,No,2
C05279,Warangal,Yes,4
C05280,Vizag,Yes,4
C05281,Bangalore,Yes,4
C05282,Vijayawada,Yes,5
C05283,Mumbai,Yes,4
C05284,Delhi,Yes,4
C05285,Pune,No,4
C05286,Delhi,Yes,4
C05287,Bangalore,Yes,4
C05288,Guntur,Yes,2
C05289,Hyderabad,No,5
C05290,Guntur,Yes,5
C05291,Warangal,Yes,3
C05292,Hyderabad,Yes,5
C05293,Guntur,Yes,4
C05294,Pune,Yes,4
C05295,Guntur,No,3
C05296,Pune,No,5
C05297,Pune,No,4
C05298,Hyderabad,Yes,3
C05299,Vizag,No,4
C05300,Chennai,No,4
C05301,Vijayawada,No,4
C05302,Delhi,Yes,4
C05303,Chennai,No,4
C05304,Bangalore,Yes,4
C05305,Vizag,No,5
C05306,Chennai,Yes,5
C05307,Hyderabad,Yes,4
C05308,Bangalore,No,5
C05309,Mumbai,Yes,5
C05310,Vizag,Yes,3
C05311,Chennai,No,5
C05312,Bangalore,No,2
C05313,Mumbai,Yes,3
C05314,Guntur,No,4
C05315,Bangalore,Yes,4
C05316,Hyderabad,Yes,4
C05317,Guntur,Yes,4
C05318,Hyderabad,Yes,3
C05319,Chennai,Yes,5
C05320,Vijayawada,Yes,4
C05321,Chennai,No,5
C05322,Guntur,Yes,3
C05323,Pune,No,4
C05324,Chennai,No,4
C05325,Guntur,Yes,4
C05326,Bangalore,No,3
C05327,Warangal,No,4
C05328,Chennai,Yes,2
C05329,Bangalore,Yes,4
C05330,Hyderabad,No,5
C05331,Vizag,No,1
C05332,Vijayawada,No,4
C05333,Hyderabad,Yes,4
C05334,Hyderabad,Yes,3
C05335,Guntur,Yes,3
C05336,Pune,Yes,3
C05337,Delhi,Yes,3
C05338,Warangal,Yes,2
C05339,Pune,Yes,3
C05340,Guntur,No,3
C05341,Vijayawada,Yes,5
C05342,Warangal,Yes,5
C05343,Warangal,No,4
C05344,Guntur,No,4
C05345,Mumbai,Yes,3
C05346,Hyderabad,Yes,4
C05347,Vizag,No,3
C05348,Mumbai,Yes,4
C05349,Guntur,No,5
C05350,Mumbai,Yes,3
C05351,Vizag,Yes,4
C05352,Guntur,Yes,4
C05353,Guntur,Yes,5
C05354,Warangal,Yes,3
C05355,Mumbai,Yes,3
C05356,Bangalore,No,5
C05357,Chennai,Yes,2
C05358,Guntur,Yes,4
C05359,Mumbai,No,5
C05360,Delhi,Yes,5
C05361,Vijayawada,No,1
C05362,Delhi,No,3
C05363,Mumbai,Yes,3
C05364,Hyderabad,Yes,4
C05365,Hyderabad,No,4
C05366,Mumbai,Yes,5
C05367,Warangal,Yes,4
C05368,Warangal,No,4
C05369,Guntur,No,4
C05370,Vizag,No,2
C05371,Chennai,Yes,3
C05372,Guntur,Yes,3
C05373,Delhi,Yes,5
C05374,Chennai,Yes,4
C05375,Delhi,Yes,3
C05376,Warangal,Yes,4
C05377,Mumbai,Yes,3
C05378,Vizag,Yes,3
C05379,Delhi,Yes,5
C05380,Warangal,Yes,5
C05381,Vizag,No,2
C05382,Guntur,Yes,4
C05383,Mumbai,No,4
C05384,Vijayawada,No,3
C05385,Hyderabad,Yes,4
C05386,Pune,Yes,3
C05387,Vizag,Yes,1
C05388,Vijayawada,No,3
C05389,Vijayawada,Yes,3
C05390,Vizag,No,1
C05391,Vijayawada,No,3
C05392,Delhi,No,4
C05393,Vijayawada,Yes,4
C05394,Warangal,No,3
C05395,Chennai,No,3
C05396,Delhi,Yes,3
C05397,Vijayawada,Yes,5
C05398,Guntur,Yes,3
C05399,Hyderabad,Yes,5
C05400,Mumbai,No,4
C05401,Vijayawada,Yes,5
C05402,Bangalore,No,4
C05403,Hyderabad,No,3
C05404,Guntur,Yes,4
C05405,Warangal,Yes,4
C05406,Vijayawada,Yes,4
C05407,Warangal,No,4
C05408,Vijayawada,Yes,1
C05409,Pune,Yes,4
C05410,Chennai,Yes,5
C05411,Warangal,No,5
C05412,Chennai,No,4
C05413,Hyderabad,Yes,1
C05414,Pune,Yes,2
C05415,Mumbai,No,5
C05416,Delhi,Yes,5
C05417,Chennai,Yes,5
C05418,Pune,Yes,4
C05419,Chennai,Yes,5
C05420,Vizag,Yes,5
C05421,Guntur,Yes,4
C05422,Mumbai,Yes,4
C05423,Guntur,Yes,2
C05424,Vijayawada,Yes,4
C05425,Chennai,Yes,5
C05426,Vijayawada,Yes,3
C05427,Bangalore,Yes,4
C05428,Chennai,No,3
C05429,Pune,Yes,5
C05430,Mumbai,No,4
C05431,Vijayawada,Yes,5
C05432,Chennai,Yes,4
C05433,Bangalore,Yes,4
C05434,Guntur,Yes,1
C05435,Pune,No,4
C05436,Vizag,Yes,4
C05437,Chennai,Yes,4
C05438,Vizag,No,2
C05439,Hyderabad,Yes,5
C05440,Mumbai,Yes,4
C05441,Chennai,Yes,5
C05442,Warangal,Yes,4
C05443,Bangalore,Yes,2
C05444,Vijayawada,Yes,4
C05445,Warangal,Yes,5
C05446,Hyderabad,Yes,4
C05447,Mumbai,No,4
C05448,Guntur,No,5
C05449,Pune,No,3
C05450,Vizag,No,3
C05451,Hyderabad,No,4
C05452,Vijayawada,No,3
C05453,Pune,Yes,4
C05454,Guntur,Yes,4
C05455,Vijayawada,Yes,4
C05456,Bangalore,Yes,3
C05457,Vizag,No,4
C05458,Warangal,Yes,4
C05459,Chennai,Yes,4
C05460,Hyderabad,Yes,5
C05461,Chennai,Yes,3
C05462,Pune,Yes,4
C05463,Chennai,Yes,4
C05464,Warangal,Yes,4
C05465,Delhi,Yes,4
C05466,Pune,Yes,3
C05467,Vizag,Yes,3
C05468,Vijayawada,No,4
C05469,Vizag,Yes,4
C05470,Chennai,Yes,3
C05471,Mumbai,No,4
C05472,Pune,Yes,5
C05473,Vijayawada,Yes,2
C05474,Guntur,Yes,5
C05475,Bangalore,No,2
C05476,Vizag,Yes,4
C05477,Vizag,Yes,4
C05478,Pune,No,2
C05479,Mumbai,Yes,5
C05480,Chennai,No,4
C05481,Chennai,Yes,2
C05482,Pune,Yes,4
C05483,Vizag,No,4
C05484,Vijayawada,Yes,5
C05485,Bangalore,No,4
C05486,Pune,No,3
C05487,Vijayawada,Yes,2
C05488,Vijayawada,No,4
C05489,Guntur,Yes,4
C05490,Warangal,No,5
C05491,Delhi,Yes,4
C05492,Bangalore,Yes,5
C05493,Hyderabad,Yes,5
C05494,Mumbai,Yes,4
C05495,Delhi,Yes,3
C05496,Guntur,No,3
C05497,Bangalore,No,3
C05498,Chennai,Yes,4
C05499,Delhi,Yes,2
C05500,Chennai,No,3
C05501,Mumbai,Yes,3
C05502,Chennai,Yes,1
C05503,Mumbai,Yes,3
C05504,Bangalore,Yes,2
C05505,Vizag,Yes,4
C05506,Mumbai,No,3
C05507,Vijayawada,Yes,5
C05508,Hyderabad,Yes,2
C05509,Hyderabad,No,5
C05510,Pune,Yes,4
C05511,Hyderabad,Yes,4
C05512,Pune,Yes,4
C05513,Hyderabad,Yes,3
C05514,Mumbai,Yes,2
C05515,Vijayawada,Yes,4
C05516,Vizag,Yes,5
C05517,Chennai,Yes,5
C05518,Guntur,Yes,4
C05519,Hyderabad,No,4
C05520,Vizag,Yes,4
C05521,Vizag,Yes,4
C05522,Mumbai,No,5
C05523,Bangalore,Yes,3
C05524,Bangalore,Yes,5
C05525,Hyderabad,Yes,3
C05526,Guntur,No,4
C05527,Hyderabad,Yes,5
C05528,Hyderabad,Yes,5
C05529,Pune,Yes,4
C05530,Vijayawada,Yes,3
C05531,Vijayawada,No,3
C05532,Guntur,Yes,2
C05533,Pune,Yes,4
C05534,Vizag,No,4
C05535,Pune,Yes,4
C05536,Hyderabad,Yes,4
C05537,Bangalore,Yes,4
C05538,Delhi,No,4
C05539,Guntur,No,5
C05540,Vizag,No,1
C05541,Mumbai,Yes,5
C05542,Delhi,Yes,3
C05543,Delhi,Yes,4
C05544,Pune,No,5
C05545,Chennai,Yes,3
C05546,Delhi,Yes,2
C05547,Hyderabad,No,3
C05548,Warangal,Yes,3
C05549,Bangalore,Yes,4
C05550,Bangalore,No,2
C05551,Warangal,Yes,2
C05552,Vijayawada,Yes,4
C05553,Hyderabad,Yes,4
C05554,Mumbai,Yes,4
C05555,Delhi,Yes,4
C05556,Vijayawada,Yes,4
C05557,Hyderabad,Yes,2
C05558,Pune,No,4
C05559,Bangalore,Yes,5
C05560,Vijayawada,Yes,3
C05561,Guntur,Yes,4
C05562,Delhi,No,5
C05563,Delhi,Yes,5
C05564,Mumbai,No,4
C05565,Chennai,No,4
C05566,Guntur,No,4
C05567,Delhi,No,4
C05568,Vizag,Yes,4
C05569,Guntur,No,3
C05570,Delhi,No,3
C05571,Warangal,No,3
C05572,Guntur,Yes,3
C05573,Hyderabad,Yes,4
C05574,Guntur,Yes,5
C05575,Mumbai,Yes,5
C05576,Pune,No,4
C05577,Pune,No,5
C05578,Pune,Yes,5
C05579,Hyderabad,No,5
C05580,Vijayawada,Yes,2
C05581,Pune,Yes,4
C05582,Bangalore,Yes,4
C05583,Hyderabad,Yes,2
C05584,Vijayawada,No,5
C05585,Bangalore,Yes,2
C05586,Bangalore,Yes,3
C05587,Bangalore,Yes,2
C05588,Vizag,Yes,4
C05589,Mumbai,No,4
C05590,Mumbai,Yes,4
C05591,Hyderabad,Yes,3
C05592,Bangalore,No,4
C05593,Warangal,Yes,4
C05594,Guntur,No,4
C05595,Vijayawada,Yes,3
C05596,Mumbai,Yes,2
C05597,Pune,No,1
C05598,Hyderabad,No,4
C05599,Vijayawada,Yes,3
C05600,Hyderabad,Yes,2
C05601,Warangal,No,3
C05602,Vizag,Yes,4
C05603,Vizag,Yes,4
C05604,Bangalore,Yes,4
C05605,Vizag,Yes,4
C05606,Hyderabad,Yes,2
C05607,Pune,No,3
C05608,Bangalore,Yes,3
C05609,Delhi,No,3
C05610,Vijayawada,Yes,5
C05611,Warangal,Yes,4
C05612,Bangalore,Yes,4
C05613,Hyderabad,Yes,3
C05614,Vijayawada,Yes,3
C05615,Pune,Yes,3
C05616,Chennai,No,4
C05617,Warangal,Yes,3
C05618,Hyderabad,Yes,4
C05619,Warangal,No,4
C05620,Mumbai,No,5
C05621,Chennai,Yes,3
C05622,Vijayawada,Yes,2
C05623,Vizag,No,3
C05624,Hyderabad,No,4
C05625,Warangal,Yes,3
C05626,Vijayawada,Yes,4
C05627,Vizag,No,4
C05628,Pune,No,3
C05629,Pune,No,2
C05630,Warangal,Yes,3
C05631,Bangalore,Yes,3
C05632,Mumbai,Yes,3
C05633,Bangalore,Yes,4
C05634,Mumbai,Yes,4
C05635,Hyderabad,Yes,2
C05636,Delhi,Yes,4
C05637,Warangal,Yes,3
C05638,Guntur,No,4
C05639,Warangal,No,5
C05640,Chennai,No,5
C05641,Vizag,No,3
C05642,Chennai,Yes,4
C05643,Pune,Yes,4
C05644,Mumbai,Yes,2
C05645,Vizag,Yes,4
C05646,Pune,No,5
C05647,Vizag,Yes,3
C05648,Bangalore,Yes,4
C05649,Pune,Yes,4
C05650,Bangalore,Yes,2
C05651,Bangalore,Yes,3
C05652,Vizag,Yes,3
C05653,Vijayawada,Yes,1
C05654,Chennai,Yes,3
C05655,Pune,No,3
C05656,Guntur,Yes,3
C05657,Vijayawada,Yes,4
C05658,Chennai,Yes,4
C05659,Pune,Yes,1
C05660,Mumbai,Yes,3
C05661,Chennai,Yes,1
C05662,Guntur,No,3
C05663,Warangal,No,3
C05664,Hyderabad,Yes,4
C05665,Bangalore,Yes,3
C05666,Hyderabad,Yes,3
C05667,Vijayawada,Yes,4
C05668,Warangal,Yes,4
C05669,Bangalore,Yes,4
C05670,Pune,Yes,5
C05671,Vijayawada,No,3
C05672,Guntur,No,5
C05673,Vizag,No,5
C05674,Pune,Yes,3
C05675,Chennai,Yes,5
C05676,Vizag,Yes,4
C05677,Vijayawada,Yes,5
C05678,Chennai,Yes,4
C05679,Guntur,Yes,4
C05680,Hyderabad,Yes,1
C05681,Chennai,No,4
C05682,Hyderabad,No,3
C05683,Bangalore,Yes,3
C05684,Mumbai,Yes,5
C05685,Delhi,Yes,2
C05686,Pune,Yes,4
C05687,Delhi,Yes,3
C05688,Bangalore,No,1
C05689,Chennai,Yes,4
C05690,Bangalore,Yes,3
C05691,Delhi,Yes,5
C05692,Delhi,Yes,3
C05693,Pune,Yes,3
C05694,Vizag,No,1
C05695,Warangal,Yes,3
C05696,Bangalore,Yes,1
C05697,Mumbai,No,4
C05698,Warangal,Yes,4
C05699,Bangalore,Yes,2
C05700,Guntur,Yes,3
C05701,Vijayawada,No,5
C05702,Vijayawada,Yes,4
C05703,Delhi,Yes,4
C05704,Vijayawada,No,4
C05705,Hyderabad,No,4
C05706,Mumbai,Yes,4
C05707,Vijayawada,No,5
C05708,Chennai,Yes,3
C05709,Hyderabad,Yes,2
C05710,Warangal,Yes,3
C05711,Hyderabad,Yes,5
C05712,Bangalore,Yes,2
C05713,Delhi,No,4
C05714,Pune,Yes,4
C05715,Pune,Yes,4
C05716,Guntur,Yes,3
C05717,Mumbai,No,3
C05718,Bangalore,No,2
C05719,Pune,Yes,3
C05720,Delhi,No,1
C05721,Warangal,Yes,4
C05722,Pune,Yes,5
C05723,Chennai,No,4
C05724,Hyderabad,Yes,4
C05725,Pune,No,4
C05726,Bangalore,Yes,3
C05727,Vijayawada,Yes,1
C05728,Vijayawada,No,3
C05729,Warangal,No,4
C05730,Vijayawada,Yes,5
C05731,Warangal,Yes,4
C05732,Bangalore,No,3
C05733,Mumbai,Yes,4
C05734,Vijayawada,No,4
C05735,Guntur,No,4
C05736,Delhi,Yes,4
C05737,Hyderabad,Yes,4
C05738,Vijayawada,Yes,4
C05739,Warangal,Yes,4
C05740,Bangalore,No,5
C05741,Vijayawada,No,4
C05742,Pune,Yes,4
C05743,Vijayawada,Yes,4
C05744,Warangal,Yes,5
C05745,Chennai,Yes,4
C05746,Chennai,Yes,4
C05747,Vijayawada,Yes,3
C05748,Hyderabad,Yes,5
C05749,Bangalore,No,4
C05750,Guntur,Yes,4
C05751,Guntur,No,5
C05752,Vijayawada,No,5
C05753,Vijayawada,Yes,5
C05754,Chennai,Yes,2
C05755,Warangal,Yes,4
C05756,Hyderabad,Yes,3
C05757,Vijayawada,No,3
C05758,Guntur,Yes,5
C05759,Bangalore,Yes,5
C05760,Mumbai,Yes,4
C05761,Pune,No,2
C05762,Vijayawada,Yes,1
C05763,Warangal,Yes,4
C05764,Vijayawada,Yes,1
C05765,Warangal,No,4
C05766,Hyderabad,Yes,4
C05767,Mumbai,Yes,5
C05768,Delhi,Yes,3
C05769,Bangalore,Yes,3
C05770,Bangalore,Yes,5
C05771,Warangal,Yes,4
C05772,Chennai,Yes,2
C05773,Warangal,Yes,2
C05774,Chennai,Yes,5
C05775,Vizag,Yes,4
C05776,Guntur,Yes,5
C05777,Bangalore,Yes,2
C05778,Hyderabad,No,4
C05779,Warangal,Yes,4
C05780,Hyderabad,Yes,3
C05781,Mumbai,Yes,5
C05782,Hyderabad,Yes,4
C05783,Vijayawada,Yes,5
C05784,Guntur,Yes,5
C05785,Vijayawada,No,3
C05786,Pune,No,4
C05787,Warangal,No,4
C05788,Bangalore,No,4
C05789,Warangal,No,4
C05790,Guntur,No,4
C05791,Delhi,Yes,1
C05792,Delhi,Yes,4
C05793,Pune,Yes,3
C05794,Guntur,Yes,3
C05795,Vizag,Yes,5
C05796,Vizag,No,2
C05797,Vizag,Yes,3
C05798,Bangalore,Yes,3
C05799,Bangalore,Yes,4
C05800,Vizag,Yes,3
C05801,Delhi,Yes,4
C05802,Guntur,Yes,4
C05803,Hyderabad,Yes,3
C05804,Guntur,Yes,4
C05805,Vizag,Yes,3
C05806,Guntur,Yes,4
C05807,Mumbai,Yes,3
C05808,Bangalore,Yes,2
C05809,Bangalore,Yes,2
C05810,Delhi,Yes,3
C05811,Hyderabad,Yes,4
C05812,Vizag,Yes,1
C05813,Warangal,Yes,3
C05814,Delhi,Yes,3
C05815,Delhi,No,5
C05816,Hyderabad,Yes,4
C05817,Vijayawada,Yes,3
C05818,Vizag,Yes,3
C05819,Warangal,Yes,5
C05820,Bangalore,Yes,3
C05821,Hyderabad,No,5
C05822,Warangal,No,3
C05823,Mumbai,Yes,2
C05824,Delhi,No,4
C05825,Hyderabad,Yes,4
C05826,Bangalore,Yes,5
C05827,Guntur,Yes,5
C05828,Bangalore,Yes,4
C05829,Mumbai,Yes,4
C05830,Hyderabad,Yes,5
C05831,Mumbai,Yes,4
C05832,Vizag,Yes,3
C05833,Vizag,Yes,3
C05834,Guntur,Yes,3
C05835,Delhi,Yes,5
C05836,Vijayawada,Yes,3
C05837,Chennai,Yes,3
C05838,Warangal,No,5
C05839,Mumbai,Yes,1
C05840,Warangal,No,4
C05841,Guntur,Yes,5
C05842,Warangal,Yes,4
C05843,Warangal,No,3
C05844,Bangalore,Yes,4
C05845,Hyderabad,Yes,4
C05846,Delhi,Yes,4
C05847,Chennai,Yes,1
C05848,Hyderabad,Yes,2
C05849,Bangalore,Yes,4
C05850,Warangal,No,3
C05851,Chennai,Yes,4
C05852,Bangalore,Yes,4
C05853,Bangalore,No,4
C05854,Bangalore,Yes,5
C05855,Vizag,Yes,1
C05856,Chennai,Yes,3
C05857,Bangalore,Yes,4
C05858,Vijayawada,Yes,2
